dataset,method,stage,filter_rank,library_name,differentiation_name,threshold,field_nrmse,state_rmse,active_terms,interpretability_penalty,shift_corr,reference_shift_corr,long_horizon_max_norm,stable,score,pareto_efficient
kutz_cylinder,dmd_sindy,optimization,5,poly2,spectral,0.46415888336127775,0.21188428301733905,2.861555211452426,5,11.998109831841102,0.26503910920734924,1.0,148.70159551697645,True,2.086600757793504,False
kutz_cylinder,dmd_sindy,optimization,8,poly2,spectral,0.21544346900318823,0.21179757851729558,2.611722039585228,5,11.99869282039429,0.08291042334669826,1.0,148.5509350587661,True,2.086601501576439,False
kutz_cylinder,dmd_sindy,optimization,8,poly2,spectral,0.46415888336127775,0.21179757851729558,2.611722039585228,5,11.99869282039429,0.08291042334669826,1.0,148.5509350587661,True,2.086601501576439,False
kutz_cylinder,dmd_sindy,optimization,8,poly3,spectral,0.46415888336127775,0.21179757851729558,2.611722039585228,5,11.99869282039429,0.08291042334669826,1.0,148.5509350587661,True,2.086601501576439,False
kutz_cylinder,dmd_sindy,optimization,4,poly2,spectral,0.46415888336127775,0.21184569194502015,2.753146193922852,5,11.998982651364017,0.27114382789861535,1.0,148.5500663485423,True,2.0866930896496227,False
kutz_cylinder,dmd_sindy,optimization,4,poly3,spectral,0.46415888336127775,0.21184569194502015,2.753146193922852,5,11.998982651364017,0.27114382789861535,1.0,148.5500663485423,True,2.0866930896496227,False
kutz_cylinder,dmd_sindy,optimization,7,poly2_trig,spectral,0.46415888336127775,0.2118174922317971,2.6711606640859014,5,12.0,0.25948026692859444,1.0,148.52520429183616,True,2.086817492231797,False
kutz_cylinder,dmd_sindy,optimization,9,poly2,finite_difference,0.046415888336127774,0.21206702262526048,3.3275058770058594,5,11.99836319767195,0.2913117635510431,1.0,148.90453030176687,True,2.086821502276053,False
kutz_cylinder,dmd_sindy,optimization,9,poly2,finite_difference,0.21544346900318823,0.21206702262526048,3.3275058770058594,5,11.99836319767195,0.2913117635510431,1.0,148.90453030176687,True,2.086821502276053,False
kutz_cylinder,dmd_sindy,optimization,9,poly2,finite_difference,0.46415888336127775,0.21206702262526048,3.3275058770058594,5,11.99836319767195,0.2913117635510431,1.0,148.90453030176687,True,2.086821502276053,False
kutz_cylinder,dmd_sindy,optimization,9,poly3,finite_difference,0.46415888336127775,0.21206702262526048,3.3275058770058594,5,11.99836319767195,0.2913117635510431,1.0,148.90453030176687,True,2.086821502276053,False
kutz_cylinder,dmd_sindy,optimization,5,poly2,finite_difference,0.46415888336127775,0.21205658111582487,3.302643166294242,5,11.999320560585817,0.26503910920734924,1.0,149.0498460605391,True,2.0869546652036974,False
kutz_cylinder,dmd_sindy,optimization,4,poly2,finite_difference,0.46415888336127775,0.2121704047691021,3.564387834547952,5,11.998675516023141,0.27114382789861535,1.0,148.8327960607967,True,2.0869717321725734,False
kutz_cylinder,dmd_sindy,optimization,4,poly3,finite_difference,0.46415888336127775,0.2121704047691021,3.564387834547952,5,11.998675516023141,0.27114382789861535,1.0,148.8327960607967,True,2.0869717321725734,False
kutz_cylinder,dmd_sindy,optimization,8,poly3,finite_difference,0.46415888336127775,0.21213999802693956,3.4963707127527894,5,11.998944759072838,0.08291042334669826,1.0,148.81719084363985,True,2.0869817118878653,False
kutz_cylinder,dmd_sindy,optimization,6,poly2,finite_difference,0.21544346900318823,0.21202389223117035,3.223574785525753,5,12.000051673613198,0.26847679271867464,1.0,148.9658696998477,True,2.08703164327315,False
